flight_date,origin,destination,pos,fare_class,passengers,price
2025-09-02,DOH,DXB,AE,Y,2,558.12
2025-09-02,DOH,JFK,QA,Y,4,679.6
2025-09-02,DOH,DXB,FR,Y,2,505.15
2025-09-02,DOH,DXB,AE,Y,3,530.74
2025-09-02,DOH,DXB,UK,F,1,4592.96
2025-09-02,DOH,DXB,UK,W,2,1055.4
2025-09-02,DOH,CDG,UK,J,5,2137.01
2025-09-02,DOH,LHR,FR,F,2,4170.08
2025-09-02,DOH,CDG,AE,Y,5,729.32
2025-09-02,DOH,JFK,QA,Y,8,727.3
2025-09-02,DOH,LHR,QA,J,3,3164.04
2025-09-02,DOH,LHR,UK,F,3,4190.67
2025-09-02,DOH,JFK,QA,W,2,883.73
2025-09-02,DOH,LHR,AE,W,4,839.0
2025-09-02,DOH,LHR,US,F,3,4162.92
2025-09-02,DOH,DXB,QA,F,5,5203.22
2025-09-02,DOH,DXB,UK,W,6,1031.5
2025-09-02,DOH,JFK,QA,F,6,4219.52
2025-09-02,DOH,JFK,UK,Y,2,809.9
2025-09-02,DOH,CDG,QA,J,6,3067.84
2025-09-02,DOH,LHR,US,Y,2,896.06
2025-09-02,DOH,CDG,US,J,3,2708.86
2025-09-02,DOH,CDG,AE,F,2,5390.67
2025-09-02,DOH,JFK,US,J,4,2003.18
2025-09-02,DOH,JFK,AE,J,6,2546.48
2025-09-02,DOH,LHR,FR,J,5,3169.76
2025-09-02,DOH,DXB,AE,F,3,4985.48
2025-09-02,DOH,JFK,AE,Y,4,521.07
2025-09-02,DOH,CDG,UK,W,3,1175.19
2025-09-02,DOH,CDG,QA,W,2,1106.38
2025-09-02,DOH,JFK,FR,W,3,895.9
2025-09-02,DOH,DXB,AE,F,3,4766.89
2025-09-02,DOH,JFK,UK,W,5,1086.0
2025-09-02,DOH,DXB,UK,J,2,2720.76
2025-09-02,DOH,JFK,AE,Y,5,680.55
2025-09-02,DOH,LHR,UK,J,4,2039.9
2025-09-02,DOH,DXB,US,F,3,3950.1
2025-09-03,DOH,LHR,US,F,3,3921.41
2025-09-03,DOH,LHR,QA,F,1,5119.29
2025-09-03,DOH,LHR,US,W,2,851.14
2025-09-03,DOH,CDG,FR,F,5,4416.51
2025-09-03,DOH,CDG,QA,W,1,1119.73
2025-09-03,DOH,DXB,AE,Y,1,531.87
2025-09-03,DOH,DXB,AE,Y,3,553.76
2025-09-03,DOH,JFK,AE,W,1,906.52
2025-09-03,DOH,LHR,AE,Y,4,727.48
2025-09-03,DOH,DXB,QA,F,1,5083.87
2025-09-03,DOH,DXB,AE,F,3,4304.77
2025-09-03,DOH,LHR,QA,W,2,934.37
2025-09-03,DOH,CDG,US,Y,5,879.43
2025-09-03,DOH,JFK,AE,J,1,2432.46
2025-09-03,DOH,LHR,QA,F,2,3500.5
2025-09-03,DOH,DXB,US,J,4,2544.41
2025-09-03,DOH,LHR,FR,Y,2,787.96
2025-09-03,DOH,CDG,QA,W,3,826.41
2025-09-03,DOH,CDG,FR,W,2,997.1
2025-09-03,DOH,CDG,UK,Y,4,865.74
2025-09-03,DOH,LHR,FR,F,1,4761.66
2025-09-03,DOH,JFK,US,Y,3,704.49
2025-09-03,DOH,DXB,US,Y,2,631.45
2025-09-03,DOH,DXB,AE,Y,1,560.74
2025-09-03,DOH,LHR,FR,J,4,2947.27
2025-09-03,DOH,LHR,US,Y,1,508.72
2025-09-03,DOH,JFK,QA,W,5,1111.92
2025-09-03,DOH,DXB,UK,W,2,1110.01
2025-09-03,DOH,JFK,US,Y,6,889.74
2025-09-03,DOH,DXB,UK,W,3,807.78
2025-09-03,DOH,LHR,AE,W,5,1178.91
2025-09-03,DOH,LHR,FR,W,3,839.48
2025-09-03,DOH,JFK,FR,J,5,1805.29
2025-09-03,DOH,DXB,US,F,2,4244.05
2025-09-03,DOH,LHR,AE,J,2,2231.01
2025-09-03,DOH,CDG,UK,W,2,823.58
2025-09-03,DOH,JFK,UK,J,3,2682.55
2025-09-03,DOH,JFK,US,W,1,1023.89
2025-09-03,DOH,DXB,AE,J,3,2552.25
2025-09-03,DOH,CDG,AE,W,1,1188.59
2025-09-03,DOH,JFK,US,F,2,5069.07
2025-09-03,DOH,LHR,US,W,1,1179.49
2025-09-03,DOH,LHR,AE,J,3,2596.7
2025-09-03,DOH,LHR,FR,W,5,856.3
2025-09-03,DOH,CDG,FR,F,5,5207.82
2025-09-03,DOH,DXB,US,Y,5,868.7
2025-09-03,DOH,LHR,US,W,4,992.8
2025-09-03,DOH,JFK,FR,Y,4,526.1
2025-09-03,DOH,LHR,FR,Y,5,572.05
2025-09-03,DOH,DXB,QA,W,3,1168.21
2025-09-03,DOH,DXB,QA,F,4,5451.69
2025-09-03,DOH,DXB,US,W,1,990.41
2025-09-03,DOH,DXB,AE,F,4,3765.73
2025-09-03,DOH,LHR,US,W,2,1087.97
2025-09-03,DOH,LHR,US,W,4,1126.39
2025-09-03,DOH,DXB,QA,J,2,1842.65
2025-09-03,DOH,LHR,US,F,3,4013.49
2025-09-03,DOH,JFK,AE,W,7,1035.41
2025-09-03,DOH,CDG,FR,J,1,2710.38
2025-09-03,DOH,LHR,FR,J,1,2006.99
2025-09-04,DOH,CDG,US,Y,3,818.64
2025-09-04,DOH,LHR,FR,J,2,2425.55
2025-09-04,DOH,CDG,AE,Y,1,533.42
2025-09-04,DOH,JFK,US,Y,5,553.91
2025-09-04,DOH,DXB,AE,J,6,2195.74
2025-09-04,DOH,CDG,UK,F,2,5203.9
2025-09-04,DOH,CDG,US,Y,4,639.1
2025-09-04,DOH,CDG,AE,J,5,2837.71
2025-09-04,DOH,JFK,FR,F,8,4213.86
2025-09-04,DOH,DXB,US,F,5,3710.66
2025-09-04,DOH,CDG,UK,J,1,2693.53
2025-09-04,DOH,LHR,QA,F,6,4961.55
2025-09-04,DOH,LHR,QA,W,3,831.24
2025-09-04,DOH,JFK,US,F,2,5495.4
2025-09-04,DOH,JFK,QA,Y,1,724.28
2025-09-04,DOH,LHR,UK,J,3,2819.13
2025-09-04,DOH,CDG,US,W,2,1163.64
2025-09-04,DOH,JFK,AE,Y,1,564.96
2025-09-04,DOH,LHR,FR,Y,2,599.85
2025-09-04,DOH,CDG,QA,J,2,2386.75
2025-09-04,DOH,CDG,US,J,4,2356.37
2025-09-04,DOH,JFK,US,Y,4,897.51
2025-09-04,DOH,CDG,QA,Y,8,659.15
2025-09-04,DOH,CDG,AE,F,5,4781.09
2025-09-04,DOH,JFK,AE,F,1,5023.8
2025-09-04,DOH,CDG,QA,Y,4,643.43
2025-09-04,DOH,JFK,FR,J,2,2840.43
2025-09-04,DOH,JFK,US,F,2,4310.55
2025-09-04,DOH,LHR,AE,J,6,1924.0
2025-09-04,DOH,DXB,QA,Y,3,501.41
2025-09-04,DOH,CDG,QA,J,3,1809.05
2025-09-04,DOH,LHR,AE,J,1,1807.26
2025-09-04,DOH,DXB,QA,W,1,1030.94
2025-09-04,DOH,CDG,QA,Y,4,865.16
2025-09-04,DOH,CDG,AE,Y,4,765.52
2025-09-04,DOH,LHR,US,W,4,898.14
2025-09-04,DOH,DXB,AE,W,4,867.34
2025-09-04,DOH,JFK,UK,Y,4,718.14
2025-09-04,DOH,JFK,US,J,1,2904.01
2025-09-04,DOH,JFK,QA,J,2,2622.13
2025-09-04,DOH,JFK,FR,F,2,4147.8
2025-09-04,DOH,CDG,US,W,2,1128.21
2025-09-04,DOH,LHR,AE,W,3,1062.74
2025-09-04,DOH,DXB,QA,W,3,1035.06
2025-09-04,DOH,LHR,QA,Y,4,558.68
2025-09-04,DOH,JFK,US,F,3,4352.16
2025-09-04,DOH,CDG,US,Y,2,825.31
2025-09-04,DOH,LHR,UK,J,3,2958.77
2025-09-04,DOH,DXB,FR,J,7,2023.4
2025-09-04,DOH,LHR,FR,Y,2,847.05
2025-09-04,DOH,DXB,QA,J,5,2868.6
2025-09-04,DOH,CDG,QA,F,5,4531.2
2025-09-04,DOH,JFK,QA,F,3,4511.24
2025-09-04,DOH,JFK,UK,F,3,4259.8
2025-09-04,DOH,JFK,US,F,1,4306.22
2025-09-04,DOH,CDG,QA,W,1,992.02
2025-09-04,DOH,LHR,QA,J,3,2238.11
2025-09-04,DOH,DXB,US,J,3,1944.32
2025-09-04,DOH,JFK,AE,F,2,3590.96
2025-09-04,DOH,DXB,AE,W,3,917.44
2025-09-05,DOH,JFK,FR,Y,1,609.05
2025-09-05,DOH,JFK,UK,Y,5,594.14
2025-09-05,DOH,LHR,UK,Y,5,554.1
2025-09-05,DOH,LHR,AE,F,1,5493.66
2025-09-05,DOH,LHR,QA,W,4,910.22
2025-09-05,DOH,JFK,UK,F,2,5208.98
2025-09-05,DOH,LHR,AE,W,2,815.78
2025-09-05,DOH,JFK,UK,F,2,4528.95
2025-09-05,DOH,JFK,AE,F,3,4341.41
2025-09-05,DOH,LHR,FR,F,1,3916.13
2025-09-05,DOH,CDG,AE,F,1,4866.61
2025-09-05,DOH,DXB,QA,W,2,964.25
2025-09-05,DOH,DXB,UK,F,3,3670.25
2025-09-05,DOH,CDG,AE,F,1,5441.52
2025-09-05,DOH,JFK,US,F,3,4828.56
2025-09-05,DOH,JFK,QA,F,2,4458.05
2025-09-05,DOH,CDG,UK,Y,2,509.13
2025-09-05,DOH,LHR,AE,W,4,1008.81
2025-09-05,DOH,CDG,QA,F,3,5186.23
2025-09-05,DOH,CDG,AE,W,3,1145.46
2025-09-05,DOH,LHR,UK,F,6,4325.35
2025-09-05,DOH,DXB,QA,F,2,4460.74
2025-09-05,DOH,JFK,UK,Y,1,575.67
2025-09-05,DOH,JFK,FR,F,5,3843.2
2025-09-05,DOH,JFK,US,F,3,4165.76
2025-09-05,DOH,JFK,AE,F,3,3576.41
2025-09-05,DOH,CDG,US,W,3,1014.18
2025-09-05,DOH,CDG,QA,J,2,1999.45
2025-09-05,DOH,LHR,US,W,4,986.78
2025-09-05,DOH,LHR,UK,W,3,1049.97
2025-09-05,DOH,CDG,UK,Y,4,767.84
2025-09-05,DOH,JFK,UK,F,7,4716.31
2025-09-05,DOH,LHR,AE,Y,8,763.25
2025-09-05,DOH,CDG,US,F,5,5199.01
2025-09-05,DOH,DXB,FR,J,3,2128.86
2025-09-05,DOH,LHR,AE,J,4,2858.21
2025-09-05,DOH,CDG,AE,J,3,2718.31
2025-09-05,DOH,CDG,FR,W,5,1043.42
2025-09-05,DOH,DXB,UK,W,3,1118.82
2025-09-05,DOH,CDG,AE,W,1,1181.84
2025-09-05,DOH,LHR,QA,F,1,3760.93
2025-09-05,DOH,CDG,QA,W,3,984.88
2025-09-05,DOH,DXB,AE,J,8,2479.33
2025-09-05,DOH,JFK,US,F,4,3972.34
2025-09-05,DOH,LHR,US,J,3,1895.56
2025-09-05,DOH,CDG,UK,Y,4,834.68
2025-09-05,DOH,LHR,FR,Y,5,842.21
2025-09-05,DOH,LHR,QA,F,2,4381.49
2025-09-05,DOH,LHR,QA,W,2,1116.43
2025-09-05,DOH,LHR,UK,W,1,804.35
2025-09-05,DOH,DXB,QA,J,2,2529.31
2025-09-05,DOH,JFK,QA,Y,1,819.09
2025-09-05,DOH,CDG,AE,F,5,4263.06
2025-09-05,DOH,DXB,UK,J,4,3067.88
2025-09-05,DOH,LHR,FR,J,3,1974.49
2025-09-05,DOH,DXB,AE,W,4,1032.86
2025-09-05,DOH,LHR,AE,W,3,899.08
2025-09-05,DOH,JFK,QA,J,5,2745.68
2025-09-05,DOH,JFK,UK,Y,3,874.41
2025-09-05,DOH,JFK,FR,F,2,5409.6
2025-09-06,DOH,CDG,US,F,1,4700.01
2025-09-06,DOH,DXB,FR,F,4,4148.23
2025-09-06,DOH,CDG,FR,F,2,4332.83
2025-09-06,DOH,CDG,FR,W,4,1111.28
2025-09-06,DOH,DXB,AE,J,7,2790.45
2025-09-06,DOH,CDG,FR,W,2,1073.76
2025-09-06,DOH,CDG,UK,Y,2,649.05
2025-09-06,DOH,LHR,FR,Y,2,891.31
2025-09-06,DOH,JFK,QA,F,1,4549.44
2025-09-06,DOH,DXB,UK,W,3,804.91
2025-09-06,DOH,DXB,US,Y,6,852.05
2025-09-06,DOH,LHR,AE,W,3,1099.96
2025-09-06,DOH,DXB,US,W,1,1101.49
2025-09-06,DOH,LHR,AE,W,4,907.86
2025-09-06,DOH,CDG,UK,F,7,4683.22
2025-09-06,DOH,CDG,QA,W,4,1041.87
2025-09-06,DOH,JFK,UK,Y,2,566.96
2025-09-06,DOH,LHR,AE,J,4,2068.18
2025-09-06,DOH,LHR,QA,Y,1,734.85
2025-09-06,DOH,JFK,FR,Y,1,897.61
2025-09-06,DOH,DXB,UK,Y,5,846.72
2025-09-06,DOH,DXB,FR,J,1,1967.77
2025-09-06,DOH,CDG,US,W,6,945.48
2025-09-06,DOH,LHR,QA,Y,6,626.96
2025-09-06,DOH,LHR,QA,J,5,2211.98
2025-09-06,DOH,LHR,AE,W,4,1110.56
2025-09-06,DOH,JFK,AE,J,5,2114.95
2025-09-06,DOH,CDG,UK,Y,1,883.04
2025-09-06,DOH,JFK,US,W,2,1145.41
2025-09-06,DOH,JFK,AE,W,4,995.45
2025-09-06,DOH,LHR,UK,J,8,2242.52
2025-09-06,DOH,JFK,UK,J,3,1972.3
2025-09-06,DOH,CDG,US,W,5,1090.01
2025-09-06,DOH,LHR,AE,F,1,4215.37
2025-09-06,DOH,JFK,UK,Y,3,524.8
2025-09-06,DOH,LHR,AE,J,2,3096.84
2025-09-06,DOH,DXB,FR,Y,4,858.76
2025-09-06,DOH,DXB,FR,F,1,4798.24
2025-09-06,DOH,CDG,QA,W,2,919.15
2025-09-06,DOH,CDG,AE,Y,3,891.64
2025-09-06,DOH,DXB,US,Y,3,784.32
2025-09-06,DOH,CDG,US,Y,6,639.24
2025-09-06,DOH,JFK,UK,W,4,913.04
2025-09-06,DOH,CDG,US,F,4,5101.49
2025-09-06,DOH,JFK,UK,F,5,5446.95
2025-09-06,DOH,LHR,US,F,3,4707.66
2025-09-06,DOH,CDG,QA,W,3,1150.41
2025-09-06,DOH,DXB,US,W,2,1060.27
2025-09-06,DOH,DXB,QA,F,3,3800.94
2025-09-06,DOH,DXB,AE,J,5,1874.68
2025-09-06,DOH,CDG,FR,W,6,1055.67
2025-09-06,DOH,JFK,FR,F,4,5441.88
2025-09-06,DOH,CDG,AE,W,3,884.74
2025-09-06,DOH,LHR,US,Y,3,578.79
2025-09-06,DOH,DXB,FR,J,1,3168.3
2025-09-06,DOH,LHR,UK,W,1,1014.38
2025-09-06,DOH,CDG,UK,W,4,981.96
2025-09-06,DOH,CDG,AE,F,4,4688.44
2025-09-06,DOH,LHR,UK,Y,7,805.64
2025-09-06,DOH,CDG,US,W,1,1037.47
2025-09-07,DOH,JFK,FR,F,4,4972.04
2025-09-07,DOH,CDG,US,F,3,4743.39
2025-09-07,DOH,CDG,US,W,4,1146.08
2025-09-07,DOH,LHR,FR,W,4,1176.08
2025-09-07,DOH,LHR,US,J,3,2267.92
2025-09-07,DOH,DXB,QA,J,2,1915.16
2025-09-07,DOH,DXB,US,F,2,5235.95
2025-09-07,DOH,CDG,US,Y,4,531.77
2025-09-07,DOH,LHR,AE,J,3,2954.01
2025-09-07,DOH,DXB,FR,W,3,889.28
2025-09-07,DOH,DXB,US,F,5,4239.84
2025-09-07,DOH,JFK,FR,J,3,2608.73
2025-09-07,DOH,DXB,AE,J,4,1959.33
2025-09-07,DOH,CDG,FR,F,4,4664.51
2025-09-07,DOH,LHR,QA,J,2,1802.96
2025-09-07,DOH,DXB,QA,W,1,1052.87
2025-09-07,DOH,JFK,UK,J,3,2504.39
2025-09-07,DOH,LHR,UK,Y,2,891.14
2025-09-07,DOH,CDG,QA,J,1,2982.81
2025-09-07,DOH,JFK,FR,Y,3,626.28
2025-09-07,DOH,DXB,US,J,2,2655.04
2025-09-07,DOH,JFK,US,J,2,1880.61
2025-09-07,DOH,DXB,FR,J,3,2502.38
2025-09-07,DOH,JFK,AE,J,4,2035.92
2025-09-07,DOH,JFK,US,J,1,2629.35
2025-09-07,DOH,JFK,UK,Y,4,592.22
2025-09-07,DOH,DXB,US,F,5,5125.75
2025-09-07,DOH,LHR,UK,F,2,3658.77
2025-09-07,DOH,LHR,QA,Y,3,522.49
2025-09-07,DOH,JFK,FR,W,2,1177.07
2025-09-07,DOH,CDG,FR,F,1,4869.6
2025-09-07,DOH,JFK,AE,F,5,3678.63
2025-09-07,DOH,JFK,US,F,2,4337.01
2025-09-07,DOH,JFK,UK,J,2,2735.0
2025-09-07,DOH,CDG,FR,F,1,4472.66
2025-09-07,DOH,DXB,FR,F,3,4035.65
2025-09-07,DOH,CDG,UK,F,2,4602.97
2025-09-07,DOH,JFK,AE,Y,4,878.74
2025-09-07,DOH,JFK,FR,J,1,2762.35
2025-09-07,DOH,CDG,UK,F,2,4234.81
2025-09-07,DOH,DXB,US,W,8,874.33
2025-09-07,DOH,DXB,FR,J,1,2257.49
2025-09-07,DOH,LHR,FR,J,3,1997.56
2025-09-07,DOH,DXB,FR,F,2,4692.59
2025-09-07,DOH,CDG,US,W,4,1096.82
2025-09-07,DOH,JFK,AE,F,5,4325.59
2025-09-07,DOH,JFK,QA,J,1,2058.61
2025-09-07,DOH,LHR,FR,F,7,5351.62
2025-09-07,DOH,DXB,UK,Y,2,605.3
2025-09-07,DOH,LHR,AE,J,3,2162.76
2025-09-07,DOH,LHR,FR,W,6,1119.71
2025-09-07,DOH,JFK,US,Y,4,738.03
2025-09-07,DOH,LHR,FR,F,3,5019.76
2025-09-07,DOH,JFK,US,J,4,3110.87
2025-09-07,DOH,DXB,UK,F,4,5384.05
2025-09-07,DOH,LHR,AE,J,1,1953.39
2025-09-07,DOH,CDG,QA,Y,1,535.62
2025-09-07,DOH,DXB,UK,W,1,1097.17
2025-09-07,DOH,CDG,FR,F,5,4493.51
2025-09-07,DOH,CDG,AE,W,2,1003.73
2025-09-08,DOH,JFK,UK,J,3,3000.2
2025-09-08,DOH,CDG,AE,Y,2,806.76
2025-09-08,DOH,LHR,QA,W,5,1193.0
2025-09-08,DOH,DXB,AE,Y,1,553.63
2025-09-08,DOH,CDG,QA,J,5,2466.62
2025-09-08,DOH,DXB,FR,J,5,1880.57
2025-09-08,DOH,CDG,UK,J,2,2275.12
2025-09-08,DOH,JFK,QA,F,1,3666.89
2025-09-08,DOH,CDG,US,F,1,5359.05
2025-09-08,DOH,JFK,US,W,4,914.97
2025-09-08,DOH,LHR,US,Y,2,750.1
2025-09-08,DOH,CDG,US,F,2,4045.14
2025-09-08,DOH,JFK,US,W,2,844.03
2025-09-08,DOH,DXB,UK,J,4,3140.2
2025-09-08,DOH,LHR,FR,W,3,866.66
2025-09-08,DOH,DXB,FR,W,2,824.35
2025-09-08,DOH,JFK,US,F,4,4923.92
2025-09-08,DOH,CDG,FR,F,4,4764.35
2025-09-08,DOH,JFK,UK,J,2,2622.96
2025-09-08,DOH,LHR,US,Y,5,551.68
2025-09-08,DOH,JFK,UK,J,4,2852.53
2025-09-08,DOH,CDG,AE,Y,4,698.94
2025-09-08,DOH,LHR,US,J,6,2342.53
2025-09-08,DOH,LHR,US,F,4,3802.85
2025-09-08,DOH,LHR,AE,J,2,2472.69
2025-09-08,DOH,JFK,AE,W,4,1017.37
2025-09-08,DOH,LHR,UK,W,4,807.0
2025-09-08,DOH,CDG,US,J,5,2908.15
2025-09-08,DOH,CDG,AE,Y,2,746.38
2025-09-08,DOH,CDG,UK,F,4,5383.38
2025-09-08,DOH,CDG,UK,W,4,1093.21
2025-09-08,DOH,DXB,UK,F,4,4361.12
2025-09-08,DOH,LHR,US,F,1,4080.63
2025-09-08,DOH,CDG,QA,W,3,883.11
2025-09-08,DOH,JFK,AE,Y,3,893.86
2025-09-08,DOH,CDG,QA,F,4,3783.92
2025-09-08,DOH,LHR,US,J,6,1935.88
2025-09-08,DOH,DXB,US,Y,3,883.88
2025-09-08,DOH,CDG,QA,W,2,972.1
2025-09-08,DOH,DXB,QA,F,4,5199.71
2025-09-08,DOH,CDG,QA,F,2,4439.96
2025-09-08,DOH,DXB,US,F,1,4413.8
2025-09-08,DOH,JFK,UK,Y,1,793.96
2025-09-08,DOH,JFK,US,F,2,4293.11
2025-09-08,DOH,JFK,FR,F,2,4061.6
2025-09-08,DOH,JFK,US,W,3,843.57
2025-09-08,DOH,CDG,AE,J,3,2148.58
2025-09-08,DOH,DXB,US,J,1,2287.44
2025-09-08,DOH,CDG,UK,W,6,926.95
2025-09-08,DOH,CDG,US,F,2,4930.89
2025-09-08,DOH,JFK,UK,F,4,5448.96
2025-09-08,DOH,CDG,QA,F,2,3892.97
2025-09-08,DOH,LHR,US,W,5,801.21
2025-09-08,DOH,CDG,FR,W,1,1198.96
2025-09-08,DOH,JFK,UK,J,4,3082.67
2025-09-08,DOH,DXB,QA,W,3,1159.32
2025-09-08,DOH,DXB,QA,J,1,2786.65
2025-09-08,DOH,CDG,AE,W,4,1159.76
2025-09-08,DOH,DXB,QA,Y,8,806.45
2025-09-08,DOH,JFK,AE,J,1,2567.89
2025-09-09,DOH,LHR,AE,F,5,3824.03
2025-09-09,DOH,LHR,UK,W,3,1009.47
2025-09-09,DOH,LHR,US,F,1,4159.87
2025-09-09,DOH,CDG,FR,F,1,5079.15
2025-09-09,DOH,LHR,QA,J,1,2785.18
2025-09-09,DOH,JFK,US,W,1,1166.13
2025-09-09,DOH,LHR,QA,Y,3,866.02
2025-09-09,DOH,CDG,FR,W,1,1177.14
2025-09-09,DOH,CDG,AE,F,1,4561.55
2025-09-09,DOH,DXB,QA,J,2,1872.88
2025-09-09,DOH,LHR,US,W,1,908.66
2025-09-09,DOH,CDG,US,J,1,1997.67
2025-09-09,DOH,DXB,US,W,3,814.34
2025-09-09,DOH,DXB,AE,W,4,1057.39
2025-09-09,DOH,DXB,US,J,5,2300.42
2025-09-09,DOH,CDG,AE,F,2,5193.19
2025-09-09,DOH,CDG,FR,Y,2,698.4
2025-09-09,DOH,CDG,UK,Y,4,885.48
2025-09-09,DOH,JFK,UK,Y,5,872.76
2025-09-09,DOH,DXB,AE,Y,3,760.39
2025-09-09,DOH,JFK,AE,F,2,4832.68
2025-09-09,DOH,CDG,AE,Y,5,690.38
2025-09-09,DOH,DXB,FR,Y,2,871.52
2025-09-09,DOH,LHR,QA,F,2,4362.01
2025-09-09,DOH,DXB,UK,F,4,3794.22
2025-09-09,DOH,LHR,US,W,7,875.91
2025-09-09,DOH,CDG,US,J,6,2605.13
2025-09-09,DOH,LHR,QA,F,6,4711.18
2025-09-09,DOH,CDG,FR,J,2,2091.78
2025-09-09,DOH,JFK,FR,J,3,2901.72
2025-09-09,DOH,JFK,US,W,2,1153.16
2025-09-09,DOH,DXB,AE,F,3,3606.54
2025-09-09,DOH,LHR,QA,Y,5,674.81
2025-09-09,DOH,LHR,US,W,5,828.37
2025-09-09,DOH,LHR,US,J,2,2729.13
2025-09-09,DOH,CDG,QA,J,2,2272.36
2025-09-09,DOH,CDG,UK,W,2,1098.98
2025-09-09,DOH,DXB,AE,J,2,3070.49
2025-09-09,DOH,LHR,US,J,1,2639.45
2025-09-09,DOH,JFK,UK,F,4,5194.56
2025-09-09,DOH,DXB,UK,Y,2,753.9
2025-09-09,DOH,DXB,QA,Y,3,628.05
2025-09-09,DOH,JFK,UK,Y,4,553.69
2025-09-09,DOH,CDG,FR,J,2,2631.81
2025-09-09,DOH,CDG,FR,W,4,875.05
2025-09-09,DOH,JFK,UK,J,3,2607.49
2025-09-09,DOH,DXB,AE,J,4,2045.7
2025-09-09,DOH,LHR,FR,F,4,4306.74
2025-09-09,DOH,DXB,UK,F,1,4432.18
2025-09-09,DOH,JFK,UK,J,1,2061.17
2025-09-09,DOH,LHR,AE,J,2,2476.74
2025-09-09,DOH,JFK,FR,J,1,2021.27
2025-09-09,DOH,LHR,FR,J,4,2131.07
2025-09-09,DOH,LHR,AE,J,5,1853.11
2025-09-09,DOH,DXB,UK,F,3,5304.37
2025-09-09,DOH,DXB,QA,W,4,1034.67
2025-09-09,DOH,DXB,US,W,2,964.38
2025-09-09,DOH,JFK,UK,Y,2,579.35
2025-09-09,DOH,JFK,US,W,2,1194.84
2025-09-09,DOH,LHR,UK,Y,2,746.08
2025-09-10,DOH,JFK,AE,W,4,1118.42
2025-09-10,DOH,CDG,US,W,1,1027.61
2025-09-10,DOH,CDG,UK,W,1,1023.13
2025-09-10,DOH,CDG,AE,W,4,1179.07
2025-09-10,DOH,CDG,UK,W,5,960.05
2025-09-10,DOH,JFK,AE,J,1,1861.14
2025-09-10,DOH,JFK,QA,F,4,3951.73
2025-09-10,DOH,LHR,FR,J,5,2793.73
2025-09-10,DOH,CDG,UK,J,4,1925.22
2025-09-10,DOH,LHR,UK,W,2,1136.56
2025-09-10,DOH,LHR,US,J,2,2365.86
2025-09-10,DOH,JFK,US,Y,1,842.16
2025-09-10,DOH,CDG,AE,Y,6,792.68
2025-09-10,DOH,JFK,US,F,4,3555.15
2025-09-10,DOH,CDG,AE,W,3,1097.08
2025-09-10,DOH,JFK,FR,J,3,2319.28
2025-09-10,DOH,JFK,AE,Y,2,556.52
2025-09-10,DOH,CDG,US,W,6,1199.19
2025-09-10,DOH,JFK,US,W,5,945.57
2025-09-10,DOH,CDG,AE,F,4,4954.93
2025-09-10,DOH,LHR,US,F,1,4548.04
2025-09-10,DOH,LHR,QA,W,7,1090.43
2025-09-10,DOH,JFK,QA,F,5,5044.99
2025-09-10,DOH,JFK,QA,W,4,813.41
2025-09-10,DOH,DXB,US,F,1,4051.43
2025-09-10,DOH,DXB,US,W,2,957.69
2025-09-10,DOH,CDG,US,W,2,1014.64
2025-09-10,DOH,CDG,QA,Y,2,616.3
2025-09-10,DOH,JFK,AE,J,3,2370.91
2025-09-10,DOH,DXB,US,F,5,4134.0
2025-09-10,DOH,CDG,FR,W,2,970.33
2025-09-10,DOH,LHR,UK,J,2,2865.21
2025-09-10,DOH,LHR,FR,F,3,5326.67
2025-09-10,DOH,CDG,AE,J,1,2613.85
2025-09-10,DOH,DXB,UK,F,1,5017.93
2025-09-10,DOH,JFK,US,F,1,3592.15
2025-09-10,DOH,CDG,UK,F,3,4844.36
2025-09-10,DOH,LHR,US,F,1,4433.3
2025-09-10,DOH,JFK,FR,W,1,1175.09
2025-09-10,DOH,LHR,AE,J,2,3071.86
2025-09-10,DOH,DXB,FR,W,5,914.78
2025-09-10,DOH,LHR,FR,W,4,1020.38
2025-09-10,DOH,LHR,UK,W,2,1151.99
2025-09-10,DOH,LHR,FR,Y,6,559.49
2025-09-10,DOH,CDG,US,W,2,1167.73
2025-09-10,DOH,JFK,UK,W,5,1110.92
2025-09-10,DOH,LHR,UK,F,1,3516.21
2025-09-10,DOH,LHR,AE,F,7,5400.71
2025-09-10,DOH,CDG,US,W,2,830.64
2025-09-10,DOH,LHR,FR,W,4,1130.67
2025-09-10,DOH,CDG,US,J,3,2826.28
2025-09-10,DOH,DXB,UK,W,2,1141.16
2025-09-10,DOH,CDG,FR,F,6,5319.73
2025-09-10,DOH,JFK,US,Y,5,740.33
2025-09-10,DOH,CDG,AE,W,4,1019.72
2025-09-10,DOH,LHR,FR,J,4,2165.83
2025-09-10,DOH,LHR,US,F,6,4491.22
2025-09-10,DOH,CDG,QA,W,3,987.62
2025-09-10,DOH,JFK,AE,J,3,3024.11
2025-09-10,DOH,DXB,UK,Y,4,780.19
2025-09-11,DOH,DXB,US,Y,2,645.95
2025-09-11,DOH,CDG,AE,Y,6,889.6
2025-09-11,DOH,CDG,AE,Y,6,796.13
2025-09-11,DOH,DXB,UK,W,2,1005.71
2025-09-11,DOH,DXB,FR,Y,3,618.66
2025-09-11,DOH,DXB,AE,Y,5,741.29
2025-09-11,DOH,LHR,US,J,5,2811.36
