flight_id,class_code,days_before,cumulative_bookings
78,H,150,6.63
78,H,120,13.13
78,H,90,21.2
78,H,60,29.05
78,H,30,32.44
78,H,14,35.54
78,H,7,35.54
78,H,3,35.54
78,H,1,35.54
78,H,0,35.58
78,I,330,0.0
78,I,300,0.01
78,I,270,0.03
78,I,240,0.07
78,I,210,0.17
78,I,180,0.4
78,I,150,0.83
78,I,120,1.65
78,I,90,2.61
78,I,60,3.57
78,I,30,4.22
78,I,14,4.24
78,I,7,4.51
78,I,3,4.55
78,I,1,4.55
78,I,0,4.59
78,J,330,0.02
78,J,300,0.05
78,J,270,0.12
78,J,240,0.29
78,J,210,0.71
78,J,180,1.62
78,J,150,3.67
78,J,120,7.09
78,J,90,11.25
78,J,60,15.39
78,J,30,18.07
78,J,14,18.07
78,J,7,18.39
78,J,3,18.7
78,J,1,18.79
78,J,0,18.87
78,M,330,0.06
78,M,300,0.14
78,M,270,0.35
78,M,240,0.86
78,M,210,2.02
78,M,180,4.83
78,M,150,10.53
78,M,120,20.61
78,M,90,34.28
78,M,60,44.68
78,M,30,50.34
78,M,14,53.9
78,M,7,55.88
78,M,3,56.12
78,M,1,56.12
78,M,0,56.12
78,Q,330,0.05
78,Q,300,0.11
78,Q,270,0.29
78,Q,240,0.69
78,Q,210,1.67
78,Q,180,3.85
78,Q,150,8.38
78,Q,120,16.73
78,Q,90,26.61
78,Q,60,36.68
78,Q,30,41.18
78,Q,14,41.96
78,Q,7,44.14
78,Q,3,44.14
78,Q,1,44.14
78,Q,0,44.14
78,S,330,0.05
78,S,300,0.13
78,S,270,0.31
78,S,240,0.8
78,S,210,1.89
78,S,180,4.55
78,S,150,9.74
78,S,120,19.15
78,S,90,30.14
78,S,60,41.65
78,S,30,48.18
78,S,14,50.81
78,S,7,50.81
78,S,3,50.81
78,S,1,51.31
78,S,0,51.31
78,V,330,0.03
78,V,300,0.08
78,V,270,0.18
78,V,240,0.46
78,V,210,1.05
78,V,180,2.55
78,V,150,5.56
78,V,120,10.75
78,V,90,17.91
78,V,60,22.79
78,V,30,27.66
78,V,14,28.52
78,V,7,28.52
78,V,3,29.46
78,V,1,29.46
78,V,0,29.46
78,W,330,0.03
78,W,300,0.08
78,W,270,0.2
78,W,240,0.48
78,W,210,1.19
78,W,180,2.72
78,W,150,6.04
78,W,120,11.55
78,W,90,18.55
78,W,60,25.11
78,W,30,29.68
78,W,14,30.88
78,W,7,31.32
78,W,3,31.32
78,W,1,31.97
78,W,0,32.06
78,Y,330,0.01
78,Y,300,0.01
78,Y,270,0.03
78,Y,240,0.09
78,Y,210,0.21
78,Y,180,0.47
78,Y,150,1.07
78,Y,120,2.09
78,Y,90,3.24
78,Y,60,4.41
78,Y,30,5.2
78,Y,14,5.42
78,Y,7,5.56
78,Y,3,5.56
78,Y,1,5.56
78,Y,0,5.56
79,A,330,0.0
79,A,300,0.01
79,A,270,0.03
79,A,240,0.07
79,A,210,0.16
79,A,180,0.36
79,A,150,0.81
79,A,120,1.56
79,A,90,2.55
79,A,60,3.5
79,A,30,3.95
79,A,14,4.09
79,A,7,4.1
79,A,3,4.13
79,A,1,4.32
79,A,0,4.32
79,B,330,0.09
79,B,300,0.21
79,B,270,0.52
79,B,240,1.25
79,B,210,3.14
79,B,180,7.32
79,B,150,15.72
79,B,120,29.98
79,B,90,48.41
79,B,60,65.86
79,B,30,75.06
79,B,14,79.38
79,B,7,81.39
79,B,3,81.39
79,B,1,81.39
79,B,0,84.66
79,C,330,0.02
79,C,300,0.05
79,C,270,0.13
79,C,240,0.32
79,C,210,0.76
79,C,180,1.82
79,C,150,3.88
79,C,120,7.48
79,C,90,12.82
79,C,60,16.78
79,C,30,19.88
79,C,14,20.02
79,C,7,20.29
79,C,3,20.51
79,C,1,20.95
79,C,0,20.95
79,D,330,0.01
79,D,300,0.04
79,D,270,0.09
79,D,240,0.21
79,D,210,0.5
79,D,180,1.19
79,D,150,2.6
79,D,120,4.95
79,D,90,8.05
79,D,60,10.91
79,D,30,12.64
79,D,14,13.12
79,D,7,13.17
79,D,3,13.17
79,D,1,13.95
79,D,0,13.95
79,F,330,0.0
79,F,300,0.0
79,F,270,0.01
79,F,240,0.03
79,F,210,0.07
79,F,180,0.16
79,F,150,0.35
79,F,120,0.69
79,F,90,1.13
79,F,60,1.47
79,F,30,1.65
79,F,14,1.75
79,F,7,1.75
79,F,3,1.78
79,F,1,1.81
79,F,0,1.81
79,H,330,0.03
79,H,300,0.07
79,H,270,0.17
79,H,240,0.41
79,H,210,1.0
79,H,180,2.36
79,H,150,5.25
79,H,120,9.72
79,H,90,15.74
79,H,60,22.05
79,H,30,25.03
79,H,14,26.53
79,H,7,26.53
79,H,3,27.17
79,H,1,27.4
79,H,0,27.4
79,I,330,0.0
79,I,300,0.0
79,I,270,0.0
79,I,240,0.0
79,I,210,0.01
79,I,180,0.02
79,I,150,0.04
79,I,120,0.07
79,I,90,0.11
79,I,60,0.15
79,I,30,0.18
79,I,14,0.19
79,I,7,0.19
79,I,3,0.19
79,I,1,0.19
79,I,0,0.19
79,J,330,0.0
79,J,300,0.0
79,J,270,0.01
79,J,240,0.02
79,J,210,0.04
79,J,180,0.1
79,J,150,0.24
79,J,120,0.44
79,J,90,0.71
79,J,60,0.94
79,J,30,1.1
79,J,14,1.14
79,J,7,1.16
79,J,3,1.17
79,J,1,1.17
79,J,0,1.17
79,M,330,0.01
79,M,300,0.02
79,M,270,0.04
79,M,240,0.1
79,M,210,0.24
79,M,180,0.57
79,M,150,1.24
79,M,120,2.37
79,M,90,3.93
79,M,60,5.1
79,M,30,6.11
79,M,14,6.12
79,M,7,6.18
79,M,3,6.37
79,M,1,6.37
79,M,0,6.4
79,Q,330,0.08
79,Q,300,0.2
79,Q,270,0.49
79,Q,240,1.19
79,Q,210,3.01
79,Q,180,7.04
79,Q,150,15.52
79,Q,120,29.68
79,Q,90,48.03
79,Q,60,63.79
79,Q,30,72.03
79,Q,14,75.44
79,Q,7,76.93
79,Q,3,80.27
79,Q,1,80.27
79,Q,0,80.78
79,S,330,0.01
79,S,300,0.03
79,S,270,0.07
79,S,240,0.17
79,S,210,0.43
79,S,180,0.97
79,S,150,2.12
79,S,120,4.11
79,S,90,6.63
79,S,60,8.93
79,S,30,10.61
79,S,14,10.95
79,S,7,11.17
79,S,3,11.17
79,S,1,11.43
79,S,0,11.44
79,V,330,0.0
79,V,300,0.0
79,V,270,0.01
79,V,240,0.02
79,V,210,0.04
79,V,180,0.1
79,V,150,0.21
79,V,120,0.41
79,V,90,0.65
79,V,60,0.88
79,V,30,1.03
79,V,14,1.04
79,V,7,1.1
79,V,3,1.1
79,V,1,1.12
79,V,0,1.12
79,W,330,0.04
79,W,300,0.1
79,W,270,0.25
79,W,240,0.6
79,W,210,1.45
79,W,180,3.34
79,W,150,7.16
79,W,120,14.33
79,W,90,23.27
79,W,60,31.65
79,W,30,35.74
79,W,14,36.68
79,W,7,38.11
79,W,3,39.03
79,W,1,39.03
79,W,0,39.03
79,Y,330,0.04
79,Y,300,0.1
79,Y,270,0.24
79,Y,240,0.59
79,Y,210,1.49
79,Y,180,3.31
79,Y,150,7.44
79,Y,120,14.73
79,Y,90,24.15
79,Y,60,32.37
79,Y,30,36.29
79,Y,14,39.07
79,Y,7,39.07
79,Y,3,39.38
79,Y,1,39.38
79,Y,0,39.38
80,A,330,0.0
80,A,300,0.01
80,A,270,0.03
80,A,240,0.07
80,A,210,0.17
80,A,180,0.39
80,A,150,0.85
80,A,120,1.73
80,A,90,2.77
80,A,60,3.75
80,A,30,4.18
80,A,14,4.33
80,A,7,4.48
80,A,3,4.5
80,A,1,4.5
80,A,0,4.58
80,B,330,0.11
80,B,300,0.26
80,B,270,0.64
80,B,240,1.59
80,B,210,3.85
80,B,180,8.87
80,B,150,19.5
80,B,120,37.0
80,B,90,62.85
80,B,60,84.14
80,B,30,96.15
80,B,14,96.35
80,B,7,100.78
80,B,3,102.01
80,B,1,104.54
80,B,0,104.71
80,C,330,0.0
80,C,300,0.01
80,C,270,0.02
80,C,240,0.05
80,C,210,0.12
80,C,180,0.28
80,C,150,0.59
80,C,120,1.17
80,C,90,1.86
80,C,60,2.53
80,C,30,3.01
80,C,14,3.01
80,C,7,3.05
80,C,3,3.07
80,C,1,3.13
80,C,0,3.25
80,D,330,0.01
80,D,300,0.03
80,D,270,0.06
80,D,240,0.15
80,D,210,0.35
80,D,180,0.86
80,D,150,1.88
80,D,120,3.68
80,D,90,5.86
80,D,60,8.07
80,D,30,8.84
80,D,14,9.34
80,D,7,9.56
80,D,3,9.65
80,D,1,9.96
80,D,0,9.96
80,F,330,0.0
80,F,300,0.01
80,F,270,0.02
80,F,240,0.05
80,F,210,0.12
80,F,180,0.29
80,F,150,0.64
80,F,120,1.25
80,F,90,2.01
80,F,60,2.62
80,F,30,3.15
80,F,14,3.26
80,F,7,3.31
80,F,3,3.38
80,F,1,3.38
80,F,0,3.38
80,H,330,0.06
80,H,300,0.14
80,H,270,0.33
80,H,240,0.81
80,H,210,1.93
80,H,180,4.65
80,H,150,10.16
80,H,120,19.69
80,H,90,32.44
80,H,60,41.53
80,H,30,49.54
80,H,14,51.13
80,H,7,51.13
80,H,3,51.13
80,H,1,53.4
80,H,0,53.4
80,I,330,0.01
80,I,300,0.02
80,I,270,0.06
80,I,240,0.14
80,I,210,0.34
80,I,180,0.82
80,I,150,1.7
80,I,120,3.5
80,I,90,5.67
80,I,60,7.59
80,I,30,8.54
80,I,14,9.17
80,I,7,9.17
80,I,3,9.17
80,I,1,9.17
80,I,0,9.38
80,J,330,0.01
80,J,300,0.04
80,J,270,0.09
80,J,240,0.22
80,J,210,0.52
80,J,180,1.27
80,J,150,2.72
80,J,120,5.4
80,J,90,8.65
80,J,60,11.75
80,J,30,13.27
80,J,14,13.95
80,J,7,14.08
80,J,3,14.1
80,J,1,14.44
80,J,0,14.44
80,M,330,0.0
80,M,300,0.01
80,M,270,0.01
80,M,240,0.03
80,M,210,0.08
80,M,180,0.19
80,M,150,0.42
80,M,120,0.83
80,M,90,1.27
80,M,60,1.71
80,M,30,1.98
80,M,14,2.11
80,M,7,2.19
80,M,3,2.2
80,M,1,2.2
80,M,0,2.22
80,Q,330,0.02
80,Q,300,0.04
80,Q,270,0.1
80,Q,240,0.23
80,Q,210,0.57
80,Q,180,1.33
80,Q,150,2.85
80,Q,120,5.56
80,Q,90,9.33
80,Q,60,11.82
80,Q,30,14.31
80,Q,14,14.52
80,Q,7,14.52
80,Q,3,15.21
80,Q,1,15.21
80,Q,0,15.25
80,S,330,0.07
80,S,300,0.18
80,S,270,0.45
80,S,240,1.07
80,S,210,2.53
80,S,180,6.07
80,S,150,13.21
80,S,120,24.78
80,S,90,42.38
80,S,60,55.52
80,S,30,65.6
80,S,14,68.51
80,S,7,68.51
80,S,3,68.51
80,S,1,68.51
80,S,0,68.51
80,V,330,0.01
80,V,300,0.02
80,V,270,0.05
80,V,240,0.11
80,V,210,0.29
80,V,180,0.65
80,V,150,1.44
80,V,120,2.79
80,V,90,4.42
80,V,60,5.92
80,V,30,7.01
80,V,14,7.22
80,V,7,7.35
80,V,3,7.46
80,V,1,7.51
80,V,0,7.51
80,W,330,0.0
80,W,300,0.01
80,W,270,0.03
80,W,240,0.07
80,W,210,0.17
80,W,180,0.39
80,W,150,0.88
80,W,120,1.71
80,W,90,2.79
80,W,60,3.7
80,W,30,4.25
80,W,14,4.61
80,W,7,4.61
80,W,3,4.64
80,W,1,4.72
80,W,0,4.72
80,Y,330,0.02
80,Y,300,0.06
80,Y,270,0.14
80,Y,240,0.34
80,Y,210,0.81
80,Y,180,1.92
80,Y,150,4.21
80,Y,120,8.31
80,Y,90,13.7
80,Y,60,17.42
80,Y,30,20.49
80,Y,14,21.53
80,Y,7,21.83
80,Y,3,22.4
80,Y,1,22.4
80,Y,0,22.4
81,B,330,0.06
81,B,300,0.14
81,B,270,0.33
81,B,240,0.81
81,B,210,1.9
81,B,180,4.47
81,B,150,9.81
81,B,120,19.28
81,B,90,32.2
81,B,60,42.05
81,B,30,47.78
81,B,14,50.09
81,B,7,51.12
81,B,3,52.2
81,B,1,52.2
81,B,0,52.2
81,C,330,0.02
81,C,300,0.05
81,C,270,0.11
81,C,240,0.27
81,C,210,0.67
81,C,180,1.54
81,C,150,3.43
81,C,120,6.83
81,C,90,11.04
81,C,60,14.68
81,C,30,17.27
81,C,14,17.41
81,C,7,18.29
81,C,3,18.29
81,C,1,18.29
81,C,0,18.29
81,D,330,0.0
81,D,300,0.0
81,D,270,0.01
81,D,240,0.01
81,D,210,0.04
81,D,180,0.08
81,D,150,0.18
81,D,120,0.34
81,D,90,0.56
81,D,60,0.78
81,D,30,0.88
81,D,14,0.9
81,D,7,0.95
81,D,3,0.97
81,D,1,0.97
81,D,0,0.97
81,H,330,0.03
81,H,300,0.08
81,H,270,0.21
81,H,240,0.5
81,H,210,1.25
81,H,180,2.94
81,H,150,6.39
81,H,120,12.03
81,H,90,19.62
81,H,60,25.99
81,H,30,31.32
81,H,14,32.72
81,H,7,32.72
81,H,3,32.89
81,H,1,32.89
81,H,0,32.89
81,I,330,0.01
81,I,300,0.01
81,I,270,0.03
81,I,240,0.08
81,I,210,0.2
81,I,180,0.47
81,I,150,1.05
81,I,120,2.0
81,I,90,3.21
81,I,60,4.22
81,I,30,5.11
81,I,14,5.21
81,I,7,5.31
81,I,3,5.34
81,I,1,5.41
81,I,0,5.41
81,J,330,0.01
81,J,300,0.02
81,J,270,0.04
81,J,240,0.09
81,J,210,0.22
81,J,180,0.51
81,J,150,1.13
81,J,120,2.19
81,J,90,3.53
81,J,60,4.64
81,J,30,5.58
81,J,14,5.7
81,J,7,5.86
81,J,3,5.86
81,J,1,5.86
81,J,0,5.95
81,M,330,0.01
81,M,300,0.03
81,M,270,0.08
81,M,240,0.2
81,M,210,0.47
81,M,180,1.1
81,M,150,2.51
81,M,120,4.77
81,M,90,7.52
81,M,60,10.12
81,M,30,12.31
81,M,14,12.31
81,M,7,12.71
81,M,3,12.71
81,M,1,13.06
81,M,0,13.06
81,Q,330,0.08
81,Q,300,0.18
81,Q,270,0.47
81,Q,240,1.12
81,Q,210,2.77
81,Q,180,6.31
81,Q,150,14.0
81,Q,120,26.19
81,Q,90,44.22
81,Q,60,57.73
81,Q,30,66.99
81,Q,14,68.91
81,Q,7,69.96
81,Q,3,70.58
81,Q,1,71.42
81,Q,0,73.97
81,S,330,0.0
81,S,300,0.0
81,S,270,0.01
81,S,240,0.01
81,S,210,0.03
81,S,180,0.07
81,S,150,0.16
81,S,120,0.31
81,S,90,0.51
81,S,60,0.65
81,S,30,0.77
81,S,14,0.78
81,S,7,0.8
81,S,3,0.81
81,S,1,0.83
81,S,0,0.83
81,V,330,0.03
81,V,300,0.08
81,V,270,0.2
81,V,240,0.5
81,V,210,1.21
81,V,180,2.85
81,V,150,6.13
81,V,120,12.02
81,V,90,19.49
81,V,60,25.16
81,V,30,29.18
81,V,14,30.27
81,V,7,31.15
81,V,3,31.65
81,V,1,32.75
81,V,0,32.75
81,W,330,0.01
81,W,300,0.02
81,W,270,0.06
81,W,240,0.14
81,W,210,0.33
81,W,180,0.78
81,W,150,1.74
81,W,120,3.25
81,W,90,5.45
81,W,60,7.07
81,W,30,8.35
81,W,14,8.66
81,W,7,8.66
81,W,3,8.66
81,W,1,8.66
81,W,0,8.76
81,Y,330,0.03
81,Y,300,0.07
81,Y,270,0.16
81,Y,240,0.39
81,Y,210,0.98
81,Y,180,2.29
81,Y,150,5.02
81,Y,120,9.61
81,Y,90,15.36
81,Y,60,21.21
81,Y,30,23.69
81,Y,14,24.86
81,Y,7,25.04
81,Y,3,25.96
81,Y,1,26.06
81,Y,0,26.06
82,A,330,0.0
82,A,300,0.0
82,A,270,0.0
82,A,240,0.0
82,A,210,0.0
82,A,180,0.01
82,A,150,0.01
82,A,120,0.02
82,A,90,0.04
82,A,60,0.05
82,A,30,0.06
82,A,14,0.06
82,A,7,0.06
82,A,3,0.06
82,A,1,0.06
82,A,0,0.06
82,B,330,0.01
82,B,300,0.02
82,B,270,0.05
82,B,240,0.13
82,B,210,0.31
82,B,180,0.73
82,B,150,1.62
82,B,120,3.06
82,B,90,5.05
82,B,60,6.81
82,B,30,7.79
82,B,14,8.33
82,B,7,8.44
82,B,3,8.44
82,B,1,8.58
82,B,0,8.58
82,C,330,0.0
82,C,300,0.01
82,C,270,0.03
82,C,240,0.06
82,C,210,0.15
82,C,180,0.35
82,C,150,0.76
82,C,120,1.55
82,C,90,2.52
82,C,60,3.33
82,C,30,3.87
82,C,14,4.01
82,C,7,4.01
82,C,3,4.05
82,C,1,4.14
82,C,0,4.14
82,D,330,0.02
82,D,300,0.04
82,D,270,0.1
82,D,240,0.24
82,D,210,0.57
82,D,180,1.36
82,D,150,2.84
82,D,120,5.66
82,D,90,9.15
82,D,60,12.2
82,D,30,14.52
82,D,14,14.74
82,D,7,14.74
82,D,3,14.76
82,D,1,14.77
82,D,0,15.13
82,F,330,0.01
82,F,300,0.02
82,F,270,0.04
82,F,240,0.09
82,F,210,0.22
82,F,180,0.52
82,F,150,1.14
82,F,120,2.2
82,F,90,3.53
82,F,60,4.8
82,F,30,5.69
82,F,14,5.74
82,F,7,5.8
82,F,3,5.87
82,F,1,5.87
82,F,0,5.93
82,H,330,0.01
82,H,300,0.03
82,H,270,0.06
82,H,240,0.15
82,H,210,0.37
82,H,180,0.85
82,H,150,1.85
82,H,120,3.77
82,H,90,6.15
82,H,60,7.88
82,H,30,9.32
82,H,14,9.57
82,H,7,9.83
82,H,3,9.86
82,H,1,9.86
82,H,0,10.06
82,I,330,0.01
82,I,300,0.02
82,I,270,0.06
82,I,240,0.14
82,I,210,0.33
82,I,180,0.76
82,I,150,1.67
82,I,120,3.23
82,I,90,5.23
82,I,60,7.03
82,I,30,8.16
82,I,14,8.61
82,I,7,8.73
82,I,3,8.73
82,I,1,8.73
82,I,0,8.73
82,J,330,0.01
82,J,300,0.03
82,J,270,0.07
82,J,240,0.18
82,J,210,0.43
82,J,180,1.0
82,J,150,2.22
82,J,120,4.23
82,J,90,7.0
82,J,60,8.92
82,J,30,10.28
82,J,14,11.07
82,J,7,11.49
82,J,3,11.49
82,J,1,11.49
82,J,0,11.49
82,M,330,0.03
82,M,300,0.07
82,M,270,0.18
82,M,240,0.45
82,M,210,1.08
82,M,180,2.43
82,M,150,5.34
82,M,120,10.41
82,M,90,16.89
82,M,60,22.2
82,M,30,26.78
82,M,14,27.29
82,M,7,28.53
82,M,3,28.79
82,M,1,28.79
82,M,0,29.02
82,Q,330,0.01
82,Q,300,0.03
82,Q,270,0.08
82,Q,240,0.2
82,Q,210,0.47
82,Q,180,1.11
82,Q,150,2.36
82,Q,120,4.73
82,Q,90,7.53
82,Q,60,9.9
82,Q,30,11.87
82,Q,14,12.4
82,Q,7,12.45
82,Q,3,12.45
82,Q,1,12.93
82,Q,0,12.93
82,S,330,0.08
82,S,300,0.21
82,S,270,0.51
82,S,240,1.21
82,S,210,3.01
82,S,180,7.12
82,S,150,15.57
82,S,120,29.26
82,S,90,49.35
82,S,60,64.01
82,S,30,76.92
82,S,14,76.92
82,S,7,79.14
82,S,3,80.2
82,S,1,80.2
82,S,0,81.39
82,V,330,0.02
82,V,300,0.05
82,V,270,0.12
82,V,240,0.3
82,V,210,0.7
82,V,180,1.72
82,V,150,3.75
82,V,120,7.02
82,V,90,11.55
82,V,60,15.24
82,V,30,18.17
82,V,14,19.12
82,V,7,19.12
82,V,3,19.37
82,V,1,19.37
82,V,0,19.37
82,W,330,0.04
82,W,300,0.1
82,W,270,0.25
82,W,240,0.63
82,W,210,1.47
82,W,180,3.45
82,W,150,7.86
82,W,120,15.05
82,W,90,24.6
82,W,60,31.85
82,W,30,37.53
82,W,14,40.15
82,W,7,40.15
82,W,3,40.15
82,W,1,40.15
82,W,0,40.15
82,Y,330,0.13
82,Y,300,0.32
82,Y,270,0.78
82,Y,240,1.86
82,Y,210,4.54
82,Y,180,10.66
82,Y,150,23.18
82,Y,120,43.27
82,Y,90,70.64
82,Y,60,94.0
82,Y,30,108.56
82,Y,14,115.34
82,Y,7,117.52
82,Y,3,117.52
82,Y,1,117.52
82,Y,0,119.8
83,B,330,0.01
83,B,300,0.03
83,B,270,0.07
83,B,240,0.18
83,B,210,0.45
83,B,180,1.03
83,B,150,2.27
83,B,120,4.46
83,B,90,6.93
83,B,60,9.71
83,B,30,11.11
83,B,14,11.57
83,B,7,11.57
83,B,3,11.67
83,B,1,11.78
83,B,0,11.78
83,C,330,0.0
83,C,300,0.01
83,C,270,0.02
83,C,240,0.05
83,C,210,0.12
83,C,180,0.27
83,C,150,0.61
83,C,120,1.19
83,C,90,1.94
83,C,60,2.53
83,C,30,3.09
83,C,14,3.19
83,C,7,3.23
83,C,3,3.23
83,C,1,3.24
83,C,0,3.24
83,D,330,0.0
83,D,300,0.01
83,D,270,0.02
83,D,240,0.05
83,D,210,0.12
83,D,180,0.27
83,D,150,0.63
83,D,120,1.18
83,D,90,1.91
83,D,60,2.67
83,D,30,3.01
83,D,14,3.2
83,D,7,3.3
83,D,3,3.3
83,D,1,3.3
83,D,0,3.3
83,H,330,0.04
83,H,300,0.09
83,H,270,0.21
83,H,240,0.52
83,H,210,1.25
83,H,180,2.99
83,H,150,6.62
83,H,120,12.79
83,H,90,20.43
83,H,60,26.63
83,H,30,32.03
83,H,14,32.73
83,H,7,32.73
83,H,3,34.35
83,H,1,34.35
83,H,0,34.35
83,I,330,0.01
83,I,300,0.02
83,I,270,0.05
83,I,240,0.12
83,I,210,0.3
83,I,180,0.71
83,I,150,1.49
83,I,120,2.98
83,I,90,4.93
83,I,60,6.34
83,I,30,7.63
83,I,14,7.99
83,I,7,7.99
83,I,3,8.05
83,I,1,8.05
83,I,0,8.08
83,J,330,0.01
83,J,300,0.02
83,J,270,0.06
83,J,240,0.14
83,J,210,0.33
83,J,180,0.74
83,J,150,1.63
83,J,120,3.25
83,J,90,5.4
83,J,60,7.17
83,J,30,8.11
83,J,14,8.52
83,J,7,8.52
83,J,3,8.52
83,J,1,8.69
83,J,0,8.69
83,M,330,0.05
83,M,300,0.11
83,M,270,0.28
83,M,240,0.68
83,M,210,1.59
83,M,180,3.93
83,M,150,8.52
83,M,120,16.64
83,M,90,26.23
83,M,60,35.28
83,M,30,40.95
83,M,14,41.9
83,M,7,43.74
83,M,3,44.59
83,M,1,44.59
83,M,0,44.59
83,Q,330,0.04
83,Q,300,0.09
83,Q,270,0.22
83,Q,240,0.55
83,Q,210,1.3
83,Q,180,3.12
83,Q,150,6.74
83,Q,120,13.34
83,Q,90,21.49
83,Q,60,28.94
83,Q,30,31.88
83,Q,14,33.72
83,Q,7,33.86
83,Q,3,34.82
83,Q,1,35.86
83,Q,0,35.86
83,S,330,0.0
83,S,300,0.0
83,S,270,0.01
83,S,240,0.03
83,S,210,0.07
83,S,180,0.16
83,S,150,0.33
83,S,120,0.69
83,S,90,1.09
83,S,60,1.47
83,S,30,1.64
83,S,14,1.76
83,S,7,1.82
83,S,3,1.83
83,S,1,1.83
83,S,0,1.83
83,V,330,0.03
83,V,300,0.07
83,V,270,0.17
83,V,240,0.4
83,V,210,0.98
83,V,180,2.34
83,V,150,5.08
83,V,120,10.02
83,V,90,16.46
83,V,60,20.95
83,V,30,25.16
83,V,14,25.51
83,V,7,26.15
83,V,3,26.15
83,V,1,26.15
83,V,0,26.28
83,W,330,0.0
83,W,300,0.01
83,W,270,0.03
83,W,240,0.07
83,W,210,0.16
83,W,180,0.36
83,W,150,0.81
83,W,120,1.58
83,W,90,2.56
83,W,60,3.5
83,W,30,4.03
83,W,14,4.16
83,W,7,4.16
83,W,3,4.16
83,W,1,4.22
83,W,0,4.22
83,Y,330,0.03
83,Y,300,0.07
83,Y,270,0.17
83,Y,240,0.42
83,Y,210,0.99
83,Y,180,2.42
83,Y,150,5.24
83,Y,120,9.97
83,Y,90,16.82
83,Y,60,21.38
83,Y,30,25.02
83,Y,14,26.99
83,Y,7,27.29
83,Y,3,27.29
83,Y,1,27.29
83,Y,0,27.84
84,B,330,0.04
84,B,300,0.09
84,B,270,0.23
84,B,240,0.57
84,B,210,1.3
84,B,180,3.19
84,B,150,6.91
84,B,120,13.31
84,B,90,22.0
84,B,60,29.81
84,B,30,33.07
84,B,14,34.33
84,B,7,36.43
84,B,3,36.43
84,B,1,36.43
84,B,0,36.43
84,C,330,0.0
84,C,300,0.0
84,C,270,0.01
84,C,240,0.02
84,C,210,0.05
84,C,180,0.11
84,C,150,0.25
84,C,120,0.49
84,C,90,0.79
84,C,60,1.04
84,C,30,1.23
84,C,14,1.29
84,C,7,1.32
84,C,3,1.32
84,C,1,1.32
84,C,0,1.32
84,D,330,0.0
84,D,300,0.0
84,D,270,0.01
84,D,240,0.02
84,D,210,0.04
84,D,180,0.1
84,D,150,0.21
84,D,120,0.42
84,D,90,0.68
84,D,60,0.9
84,D,30,1.07
84,D,14,1.11
84,D,7,1.14
84,D,3,1.16
84,D,1,1.16
84,D,0,1.16
84,H,330,0.0
84,H,300,0.0
84,H,270,0.01
84,H,240,0.02
84,H,210,0.04
84,H,180,0.1
84,H,150,0.23
84,H,120,0.41
84,H,90,0.67
84,H,60,0.9
84,H,30,1.06
84,H,14,1.08
84,H,7,1.14
84,H,3,1.14
84,H,1,1.14
84,H,0,1.14
84,I,330,0.0
84,I,300,0.01
84,I,270,0.02
84,I,240,0.04
84,I,210,0.1
84,I,180,0.23
84,I,150,0.5
84,I,120,1.0
84,I,90,1.57
84,I,60,2.14
84,I,30,2.53
84,I,14,2.68
84,I,7,2.72
84,I,3,2.72
84,I,1,2.72
84,I,0,2.72
84,J,330,0.01
84,J,300,0.03
84,J,270,0.07
84,J,240,0.16
84,J,210,0.39
84,J,180,0.88
84,J,150,2.02
84,J,120,3.81
84,J,90,6.08
84,J,60,8.14
84,J,30,9.54
84,J,14,9.9
84,J,7,10.4
84,J,3,10.4
84,J,1,10.52
84,J,0,10.52
84,M,330,0.02
84,M,300,0.05
84,M,270,0.12
84,M,240,0.29
84,M,210,0.71
84,M,180,1.59
84,M,150,3.55
84,M,120,7.05
84,M,90,10.89
84,M,60,14.54
84,M,30,17.04
84,M,14,18.22
84,M,7,18.22
84,M,3,18.22
84,M,1,18.45
84,M,0,18.65
84,Q,330,0.01
84,Q,300,0.02
84,Q,270,0.04
84,Q,240,0.1
84,Q,210,0.24
84,Q,180,0.58
84,Q,150,1.23
84,Q,120,2.38
84,Q,90,3.9
84,Q,60,5.33
84,Q,30,6.05
84,Q,14,6.46
84,Q,7,6.61
84,Q,3,6.61
84,Q,1,6.61
84,Q,0,6.61
84,S,330,0.01
84,S,300,0.02
84,S,270,0.05
84,S,240,0.12
84,S,210,0.28
84,S,180,0.65
84,S,150,1.49
84,S,120,2.84
84,S,90,4.67
84,S,60,6.27
84,S,30,7.07
84,S,14,7.26
84,S,7,7.34
84,S,3,7.4
84,S,1,7.64
84,S,0,7.64
84,V,330,0.03
84,V,300,0.07
84,V,270,0.16
84,V,240,0.39
84,V,210,0.94
84,V,180,2.25
84,V,150,4.87
84,V,120,9.21
84,V,90,15.56
84,V,60,21.02
84,V,30,23.09
84,V,14,24.59
84,V,7,25.06
84,V,3,25.06
84,V,1,25.88
84,V,0,25.88
84,W,330,0.04
84,W,300,0.09
84,W,270,0.22
84,W,240,0.53
84,W,210,1.28
84,W,180,2.95
84,W,150,6.56
84,W,120,12.81
84,W,90,21.38
84,W,60,27.82
84,W,30,33.0
84,W,14,33.79
84,W,7,34.96
84,W,3,35.59
84,W,1,35.59
84,W,0,35.59
84,Y,330,0.0
84,Y,300,0.01
84,Y,270,0.02
84,Y,240,0.05
84,Y,210,0.11
84,Y,180,0.25
